 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 320340 Mimoso do Sul
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1169;1146;2315
"De 5 a 9 anos";1294;1199;2493
"De 10 a 14 anos";1490;1354;2844
"De 15 a 19 anos";1353;1334;2687
"De 20 a 24 anos";1296;1152;2448
"De 25 a 29 anos";981;974;1955
"De 30 a 34 anos";966;1051;2017
"De 35 a 39 anos";1070;993;2063
"De 40 a 44 anos";922;858;1780
"De 45 a 49 anos";784;656;1440
"De 50 a 54 anos";542;534;1076
"De 55 a 59 anos";471;436;907
"De 60 a 64 anos";402;474;876
"De 65 a 69 anos";327;344;671
"De 70 a 74 anos";289;284;573
"De 75 a 79 anos";184;240;424
"De 80 anos ou mais";115;163;278
"Total";13655;13192;26847
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

