 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410940 Guarapuava
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";7030;6677;13707
"De 5 a 9 anos";8299;8007;16306
"De 10 a 14 anos";8532;8174;16706
"De 15 a 19 anos";7962;7818;15780
"De 20 a 24 anos";7346;7399;14745
"De 25 a 29 anos";6820;7006;13826
"De 30 a 34 anos";6252;6657;12909
"De 35 a 39 anos";6022;6558;12580
"De 40 a 44 anos";5657;6268;11925
"De 45 a 49 anos";4768;5430;10198
"De 50 a 54 anos";3855;4328;8183
"De 55 a 59 anos";3079;3359;6438
"De 60 a 64 anos";2294;2602;4896
"De 65 a 69 anos";1646;1920;3566
"De 70 a 74 anos";1200;1403;2603
"De 75 a 79 anos";699;905;1604
"De 80 anos ou mais";576;868;1444
"Total";82037;85379;167416
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

