 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431110 Jaguari
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";424;405;829
"De 5 a 9 anos";528;523;1051
"De 10 a 14 anos";564;504;1068
"De 15 a 19 anos";579;513;1092
"De 20 a 24 anos";465;451;916
"De 25 a 29 anos";383;400;783
"De 30 a 34 anos";440;434;874
"De 35 a 39 anos";468;470;938
"De 40 a 44 anos";453;443;896
"De 45 a 49 anos";405;374;779
"De 50 a 54 anos";365;335;700
"De 55 a 59 anos";319;330;649
"De 60 a 64 anos";259;297;556
"De 65 a 69 anos";230;268;498
"De 70 a 74 anos";178;220;398
"De 75 a 79 anos";129;205;334
"De 80 anos ou mais";70;131;201
"Total";6259;6303;12562
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

