 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312125 Delta
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";463;441;904
"De 5 a 9 anos";466;413;879
"De 10 a 14 anos";543;423;966
"De 15 a 19 anos";594;407;1001
"De 20 a 24 anos";587;378;965
"De 25 a 29 anos";638;365;1003
"De 30 a 34 anos";676;374;1050
"De 35 a 39 anos";567;333;900
"De 40 a 44 anos";458;264;722
"De 45 a 49 anos";312;214;526
"De 50 a 54 anos";221;176;397
"De 55 a 59 anos";167;137;304
"De 60 a 64 anos";128;111;239
"De 65 a 69 anos";92;74;166
"De 70 a 74 anos";55;63;118
"De 75 a 79 anos";35;43;78
"De 80 anos ou mais";36;37;73
"Total";6038;4253;10291
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

