 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292405 Pé de Serra
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";675;657;1332
"De 5 a 9 anos";757;759;1516
"De 10 a 14 anos";785;765;1550
"De 15 a 19 anos";794;781;1575
"De 20 a 24 anos";702;646;1348
"De 25 a 29 anos";568;536;1104
"De 30 a 34 anos";468;468;936
"De 35 a 39 anos";458;496;954
"De 40 a 44 anos";345;359;704
"De 45 a 49 anos";306;304;610
"De 50 a 54 anos";241;250;491
"De 55 a 59 anos";252;270;522
"De 60 a 64 anos";227;237;464
"De 65 a 69 anos";197;197;394
"De 70 a 74 anos";137;128;265
"De 75 a 79 anos";102;109;211
"De 80 anos ou mais";125;118;243
"Total";7139;7080;14219
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

