 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310250 Amparo do Serra
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";152;149;301
"De 5 a 9 anos";198;170;368
"De 10 a 14 anos";249;225;474
"De 15 a 19 anos";231;231;462
"De 20 a 24 anos";165;182;347
"De 25 a 29 anos";158;189;347
"De 30 a 34 anos";186;183;369
"De 35 a 39 anos";167;174;341
"De 40 a 44 anos";165;179;344
"De 45 a 49 anos";172;158;330
"De 50 a 54 anos";147;168;315
"De 55 a 59 anos";133;130;263
"De 60 a 64 anos";110;116;226
"De 65 a 69 anos";76;105;181
"De 70 a 74 anos";78;84;162
"De 75 a 79 anos";52;66;118
"De 80 anos ou mais";73;84;157
"Total";2512;2593;5105
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

