 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421085 Mirim Doce
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";85;71;156
"De 5 a 9 anos";88;114;202
"De 10 a 14 anos";134;124;258
"De 15 a 19 anos";112;115;227
"De 20 a 24 anos";88;78;166
"De 25 a 29 anos";84;78;162
"De 30 a 34 anos";83;80;163
"De 35 a 39 anos";96;93;189
"De 40 a 44 anos";113;103;216
"De 45 a 49 anos";93;73;166
"De 50 a 54 anos";66;71;137
"De 55 a 59 anos";64;64;128
"De 60 a 64 anos";71;66;137
"De 65 a 69 anos";47;41;88
"De 70 a 74 anos";35;40;75
"De 75 a 79 anos";22;26;48
"De 80 anos ou mais";13;24;37
"Total";1294;1261;2555
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

