 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250680 Ingá
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";730;712;1442
"De 5 a 9 anos";869;812;1681
"De 10 a 14 anos";942;950;1892
"De 15 a 19 anos";971;904;1875
"De 20 a 24 anos";753;765;1518
"De 25 a 29 anos";649;705;1354
"De 30 a 34 anos";653;675;1328
"De 35 a 39 anos";577;623;1200
"De 40 a 44 anos";533;564;1097
"De 45 a 49 anos";476;507;983
"De 50 a 54 anos";386;418;804
"De 55 a 59 anos";356;420;776
"De 60 a 64 anos";320;369;689
"De 65 a 69 anos";251;323;574
"De 70 a 74 anos";208;282;490
"De 75 a 79 anos";146;203;349
"De 80 anos ou mais";206;319;525
"Total";9026;9551;18577
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

