 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410490 Castro
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3788;3571;7359
"De 5 a 9 anos";3695;3520;7215
"De 10 a 14 anos";3349;3292;6641
"De 15 a 19 anos";3393;3289;6682
"De 20 a 24 anos";3115;2999;6114
"De 25 a 29 anos";2695;2715;5410
"De 30 a 34 anos";2424;2503;4927
"De 35 a 39 anos";2263;2312;4575
"De 40 a 44 anos";1899;1954;3853
"De 45 a 49 anos";1583;1606;3189
"De 50 a 54 anos";1320;1329;2649
"De 55 a 59 anos";1067;1095;2162
"De 60 a 64 anos";859;862;1721
"De 65 a 69 anos";625;693;1318
"De 70 a 74 anos";410;489;899
"De 75 a 79 anos";268;346;614
"De 80 anos ou mais";201;277;478
"Total";32954;32852;65806
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

