 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354840 Santópolis do Aguapeí
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";180;173;353
"De 5 a 9 anos";172;153;325
"De 10 a 14 anos";167;184;351
"De 15 a 19 anos";173;198;371
"De 20 a 24 anos";252;199;451
"De 25 a 29 anos";218;180;398
"De 30 a 34 anos";204;160;364
"De 35 a 39 anos";130;162;292
"De 40 a 44 anos";147;130;277
"De 45 a 49 anos";123;125;248
"De 50 a 54 anos";135;117;252
"De 55 a 59 anos";77;102;179
"De 60 a 64 anos";66;77;143
"De 65 a 69 anos";62;68;130
"De 70 a 74 anos";47;52;99
"De 75 a 79 anos";36;39;75
"De 80 anos ou mais";31;45;76
"Total";2220;2164;4384
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

