 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261160 Recife
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";50037;47810;97847
"De 5 a 9 anos";53622;52148;105770
"De 10 a 14 anos";58304;56874;115178
"De 15 a 19 anos";64465;63845;128310
"De 20 a 24 anos";63114;64968;128082
"De 25 a 29 anos";64836;71874;136710
"De 30 a 34 anos";64545;73618;138163
"De 35 a 39 anos";59364;70110;129474
"De 40 a 44 anos";53972;65304;119276
"De 45 a 49 anos";49908;61147;111055
"De 50 a 54 anos";44543;56965;101508
"De 55 a 59 anos";37063;49563;86626
"De 60 a 64 anos";27327;40546;67873
"De 65 a 69 anos";20593;32411;53004
"De 70 a 74 anos";13139;23411;36550
"De 75 a 79 anos";9014;18324;27338
"De 80 anos ou mais";9062;22765;31827
"Total";742908;871683;1614591
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

