 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240660 Lagoa Salgada
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";359;365;724
"De 5 a 9 anos";362;383;745
"De 10 a 14 anos";386;380;766
"De 15 a 19 anos";404;398;802
"De 20 a 24 anos";393;382;775
"De 25 a 29 anos";340;314;654
"De 30 a 34 anos";300;264;564
"De 35 a 39 anos";260;244;504
"De 40 a 44 anos";231;237;468
"De 45 a 49 anos";198;205;403
"De 50 a 54 anos";155;155;310
"De 55 a 59 anos";132;119;251
"De 60 a 64 anos";112;127;239
"De 65 a 69 anos";97;111;208
"De 70 a 74 anos";78;85;163
"De 75 a 79 anos";44;68;112
"De 80 anos ou mais";80;88;168
"Total";3931;3925;7856
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

