 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291980 Macaúbas
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2054;1948;4002
"De 5 a 9 anos";2503;2313;4816
"De 10 a 14 anos";2520;2464;4984
"De 15 a 19 anos";2532;2536;5068
"De 20 a 24 anos";2321;2320;4641
"De 25 a 29 anos";1757;1667;3424
"De 30 a 34 anos";1402;1413;2815
"De 35 a 39 anos";1374;1430;2804
"De 40 a 44 anos";1219;1177;2396
"De 45 a 49 anos";1059;1047;2106
"De 50 a 54 anos";840;862;1702
"De 55 a 59 anos";779;809;1588
"De 60 a 64 anos";688;755;1443
"De 65 a 69 anos";532;623;1155
"De 70 a 74 anos";374;455;829
"De 75 a 79 anos";332;360;692
"De 80 anos ou mais";385;518;903
"Total";22671;22697;45368
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

