 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150563 Piçarra
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";725;680;1405
"De 5 a 9 anos";787;689;1476
"De 10 a 14 anos";826;718;1544
"De 15 a 19 anos";655;629;1284
"De 20 a 24 anos";588;550;1138
"De 25 a 29 anos";579;520;1099
"De 30 a 34 anos";522;499;1021
"De 35 a 39 anos";530;397;927
"De 40 a 44 anos";387;342;729
"De 45 a 49 anos";339;265;604
"De 50 a 54 anos";276;223;499
"De 55 a 59 anos";220;196;416
"De 60 a 64 anos";191;141;332
"De 65 a 69 anos";143;78;221
"De 70 a 74 anos";80;65;145
"De 75 a 79 anos";51;28;79
"De 80 anos ou mais";40;43;83
"Total";6939;6063;13002
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

