 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432120 Taquara
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2045;1939;3984
"De 5 a 9 anos";2337;2151;4488
"De 10 a 14 anos";2393;2344;4737
"De 15 a 19 anos";2277;2190;4467
"De 20 a 24 anos";2236;2261;4497
"De 25 a 29 anos";2223;2249;4472
"De 30 a 34 anos";2025;2101;4126
"De 35 a 39 anos";1937;2021;3958
"De 40 a 44 anos";2026;2123;4149
"De 45 a 49 anos";1918;2005;3923
"De 50 a 54 anos";1581;1618;3199
"De 55 a 59 anos";1293;1343;2636
"De 60 a 64 anos";1019;1130;2149
"De 65 a 69 anos";742;859;1601
"De 70 a 74 anos";562;687;1249
"De 75 a 79 anos";387;554;941
"De 80 anos ou mais";308;592;900
"Total";27309;28167;55476
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

