 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315890 Santana do Manhuaçu
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";415;397;812
"De 5 a 9 anos";443;452;895
"De 10 a 14 anos";405;403;808
"De 15 a 19 anos";475;405;880
"De 20 a 24 anos";440;415;855
"De 25 a 29 anos";380;350;730
"De 30 a 34 anos";327;313;640
"De 35 a 39 anos";321;273;594
"De 40 a 44 anos";252;239;491
"De 45 a 49 anos";244;239;483
"De 50 a 54 anos";195;191;386
"De 55 a 59 anos";170;136;306
"De 60 a 64 anos";132;133;265
"De 65 a 69 anos";106;106;212
"De 70 a 74 anos";105;81;186
"De 75 a 79 anos";59;59;118
"De 80 anos ou mais";57;60;117
"Total";4526;4252;8778
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

