 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270820 São Brás
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";393;376;769
"De 5 a 9 anos";405;390;795
"De 10 a 14 anos";410;391;801
"De 15 a 19 anos";406;378;784
"De 20 a 24 anos";347;300;647
"De 25 a 29 anos";263;224;487
"De 30 a 34 anos";213;207;420
"De 35 a 39 anos";181;199;380
"De 40 a 44 anos";161;166;327
"De 45 a 49 anos";134;121;255
"De 50 a 54 anos";119;117;236
"De 55 a 59 anos";98;113;211
"De 60 a 64 anos";75;104;179
"De 65 a 69 anos";62;77;139
"De 70 a 74 anos";52;57;109
"De 75 a 79 anos";38;39;77
"De 80 anos ou mais";64;67;131
"Total";3421;3326;6747
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

