 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 171488 Nova Olinda
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";611;545;1156
"De 5 a 9 anos";563;556;1119
"De 10 a 14 anos";580;553;1133
"De 15 a 19 anos";530;519;1049
"De 20 a 24 anos";515;472;987
"De 25 a 29 anos";452;432;884
"De 30 a 34 anos";419;384;803
"De 35 a 39 anos";356;295;651
"De 40 a 44 anos";320;294;614
"De 45 a 49 anos";262;254;516
"De 50 a 54 anos";225;231;456
"De 55 a 59 anos";219;173;392
"De 60 a 64 anos";175;145;320
"De 65 a 69 anos";163;112;275
"De 70 a 74 anos";107;99;206
"De 75 a 79 anos";64;53;117
"De 80 anos ou mais";70;49;119
"Total";5631;5166;10797
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

