 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315900 Santana do Riacho
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";139;133;272
"De 5 a 9 anos";177;169;346
"De 10 a 14 anos";172;207;379
"De 15 a 19 anos";185;173;358
"De 20 a 24 anos";204;192;396
"De 25 a 29 anos";168;173;341
"De 30 a 34 anos";157;140;297
"De 35 a 39 anos";145;133;278
"De 40 a 44 anos";134;124;258
"De 45 a 49 anos";116;109;225
"De 50 a 54 anos";108;96;204
"De 55 a 59 anos";86;85;171
"De 60 a 64 anos";69;70;139
"De 65 a 69 anos";57;56;113
"De 70 a 74 anos";43;50;93
"De 75 a 79 anos";31;36;67
"De 80 anos ou mais";35;36;71
"Total";2026;1982;4008
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

