 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220779 Pau D'Arco do Piauí
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";174;165;339
"De 5 a 9 anos";190;181;371
"De 10 a 14 anos";209;192;401
"De 15 a 19 anos";201;176;377
"De 20 a 24 anos";162;151;313
"De 25 a 29 anos";145;145;290
"De 30 a 34 anos";143;146;289
"De 35 a 39 anos";134;126;260
"De 40 a 44 anos";105;94;199
"De 45 a 49 anos";95;92;187
"De 50 a 54 anos";95;99;194
"De 55 a 59 anos";97;95;192
"De 60 a 64 anos";79;81;160
"De 65 a 69 anos";67;60;127
"De 70 a 74 anos";45;47;92
"De 75 a 79 anos";29;33;62
"De 80 anos ou mais";31;32;63
"Total";2001;1915;3916
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

