 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312695 Frei Lagonegro
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";134;128;262
"De 5 a 9 anos";166;177;343
"De 10 a 14 anos";175;178;353
"De 15 a 19 anos";166;171;337
"De 20 a 24 anos";168;149;317
"De 25 a 29 anos";159;120;279
"De 30 a 34 anos";143;115;258
"De 35 a 39 anos";113;104;217
"De 40 a 44 anos";98;90;188
"De 45 a 49 anos";74;81;155
"De 50 a 54 anos";74;77;151
"De 55 a 59 anos";68;65;133
"De 60 a 64 anos";53;47;100
"De 65 a 69 anos";43;53;96
"De 70 a 74 anos";42;48;90
"De 75 a 79 anos";23;26;49
"De 80 anos ou mais";22;30;52
"Total";1721;1659;3380
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

