 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420260 Bom Retiro
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";435;413;848
"De 5 a 9 anos";400;365;765
"De 10 a 14 anos";376;335;711
"De 15 a 19 anos";378;364;742
"De 20 a 24 anos";410;422;832
"De 25 a 29 anos";387;408;795
"De 30 a 34 anos";383;361;744
"De 35 a 39 anos";365;345;710
"De 40 a 44 anos";310;303;613
"De 45 a 49 anos";318;302;620
"De 50 a 54 anos";315;303;618
"De 55 a 59 anos";275;257;532
"De 60 a 64 anos";220;213;433
"De 65 a 69 anos";161;163;324
"De 70 a 74 anos";113;125;238
"De 75 a 79 anos";74;89;163
"De 80 anos ou mais";74;108;182
"Total";4994;4876;9870
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

