 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311880 Coração de Jesus
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1196;1140;2336
"De 5 a 9 anos";1286;1309;2595
"De 10 a 14 anos";1398;1337;2735
"De 15 a 19 anos";1476;1408;2884
"De 20 a 24 anos";1362;1333;2695
"De 25 a 29 anos";1105;956;2061
"De 30 a 34 anos";872;819;1691
"De 35 a 39 anos";894;792;1686
"De 40 a 44 anos";842;774;1616
"De 45 a 49 anos";683;661;1344
"De 50 a 54 anos";582;570;1152
"De 55 a 59 anos";469;487;956
"De 60 a 64 anos";409;428;837
"De 65 a 69 anos";332;360;692
"De 70 a 74 anos";228;275;503
"De 75 a 79 anos";148;194;342
"De 80 anos ou mais";133;212;345
"Total";13415;13055;26470
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

