 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 355230 Sud Mennucci
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";349;315;664
"De 5 a 9 anos";358;361;719
"De 10 a 14 anos";373;353;726
"De 15 a 19 anos";370;341;711
"De 20 a 24 anos";364;305;669
"De 25 a 29 anos";328;360;688
"De 30 a 34 anos";292;307;599
"De 35 a 39 anos";274;286;560
"De 40 a 44 anos";279;238;517
"De 45 a 49 anos";196;189;385
"De 50 a 54 anos";181;146;327
"De 55 a 59 anos";139;134;273
"De 60 a 64 anos";98;98;196
"De 65 a 69 anos";76;83;159
"De 70 a 74 anos";58;84;142
"De 75 a 79 anos";56;52;108
"De 80 anos ou mais";30;27;57
"Total";3821;3679;7500
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

