 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352350 Itatinga
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";899;860;1759
"De 5 a 9 anos";841;794;1635
"De 10 a 14 anos";817;786;1603
"De 15 a 19 anos";919;762;1681
"De 20 a 24 anos";872;847;1719
"De 25 a 29 anos";961;834;1795
"De 30 a 34 anos";866;805;1671
"De 35 a 39 anos";770;716;1486
"De 40 a 44 anos";687;651;1338
"De 45 a 49 anos";601;597;1198
"De 50 a 54 anos";563;510;1073
"De 55 a 59 anos";467;451;918
"De 60 a 64 anos";332;363;695
"De 65 a 69 anos";237;249;486
"De 70 a 74 anos";181;189;370
"De 75 a 79 anos";125;137;262
"De 80 anos ou mais";128;179;307
"Total";10266;9730;19996
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

