 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291480 Itabuna
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";6804;6545;13349
"De 5 a 9 anos";7487;7495;14982
"De 10 a 14 anos";8309;8309;16618
"De 15 a 19 anos";8801;8874;17675
"De 20 a 24 anos";8363;9069;17432
"De 25 a 29 anos";8768;10077;18845
"De 30 a 34 anos";8850;10212;19062
"De 35 a 39 anos";7684;8871;16555
"De 40 a 44 anos";6590;7496;14086
"De 45 a 49 anos";6122;7239;13361
"De 50 a 54 anos";5529;6614;12143
"De 55 a 59 anos";4809;5820;10629
"De 60 a 64 anos";3641;4466;8107
"De 65 a 69 anos";2665;3401;6066
"De 70 a 74 anos";1940;2598;4538
"De 75 a 79 anos";1384;2002;3386
"De 80 anos ou mais";1462;2462;3924
"Total";99208;111550;210758
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

