 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261360 São José do Egito
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1222;1167;2389
"De 5 a 9 anos";1286;1200;2486
"De 10 a 14 anos";1331;1223;2554
"De 15 a 19 anos";1343;1317;2660
"De 20 a 24 anos";1348;1409;2757
"De 25 a 29 anos";1359;1389;2748
"De 30 a 34 anos";1344;1360;2704
"De 35 a 39 anos";1192;1267;2459
"De 40 a 44 anos";1090;1105;2195
"De 45 a 49 anos";999;1060;2059
"De 50 a 54 anos";907;1009;1916
"De 55 a 59 anos";788;836;1624
"De 60 a 64 anos";635;714;1349
"De 65 a 69 anos";557;669;1226
"De 70 a 74 anos";441;555;996
"De 75 a 79 anos";305;428;733
"De 80 anos ou mais";387;547;934
"Total";16534;17255;33789
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

