 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260870 Lagoa dos Gatos
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";857;792;1649
"De 5 a 9 anos";954;919;1873
"De 10 a 14 anos";950;932;1882
"De 15 a 19 anos";894;887;1781
"De 20 a 24 anos";773;767;1540
"De 25 a 29 anos";638;609;1247
"De 30 a 34 anos";506;520;1026
"De 35 a 39 anos";462;464;926
"De 40 a 44 anos";421;436;857
"De 45 a 49 anos";359;401;760
"De 50 a 54 anos";312;339;651
"De 55 a 59 anos";310;321;631
"De 60 a 64 anos";286;289;575
"De 65 a 69 anos";225;263;488
"De 70 a 74 anos";178;206;384
"De 75 a 79 anos";133;137;270
"De 80 anos ou mais";156;170;326
"Total";8414;8452;16866
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

