 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 317000 Ubaí
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";586;556;1142
"De 5 a 9 anos";541;512;1053
"De 10 a 14 anos";527;506;1033
"De 15 a 19 anos";551;499;1050
"De 20 a 24 anos";589;526;1115
"De 25 a 29 anos";573;545;1118
"De 30 a 34 anos";499;469;968
"De 35 a 39 anos";467;423;890
"De 40 a 44 anos";388;377;765
"De 45 a 49 anos";322;306;628
"De 50 a 54 anos";295;294;589
"De 55 a 59 anos";274;244;518
"De 60 a 64 anos";229;213;442
"De 65 a 69 anos";191;206;397
"De 70 a 74 anos";151;150;301
"De 75 a 79 anos";97;109;206
"De 80 anos ou mais";109;142;251
"Total";6389;6077;12466
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

