 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210455 Governador Edison Lobão
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";880;839;1719
"De 5 a 9 anos";900;834;1734
"De 10 a 14 anos";922;861;1783
"De 15 a 19 anos";817;781;1598
"De 20 a 24 anos";798;788;1586
"De 25 a 29 anos";709;688;1397
"De 30 a 34 anos";576;608;1184
"De 35 a 39 anos";484;457;941
"De 40 a 44 anos";426;397;823
"De 45 a 49 anos";363;344;707
"De 50 a 54 anos";283;291;574
"De 55 a 59 anos";250;232;482
"De 60 a 64 anos";204;193;397
"De 65 a 69 anos";177;163;340
"De 70 a 74 anos";141;115;256
"De 75 a 79 anos";84;61;145
"De 80 anos ou mais";86;63;149
"Total";8100;7715;15815
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

