 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 293220 Ubaitaba
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";866;857;1723
"De 5 a 9 anos";939;962;1901
"De 10 a 14 anos";1050;986;2036
"De 15 a 19 anos";1028;1072;2100
"De 20 a 24 anos";930;982;1912
"De 25 a 29 anos";884;949;1833
"De 30 a 34 anos";782;786;1568
"De 35 a 39 anos";577;666;1243
"De 40 a 44 anos";541;643;1184
"De 45 a 49 anos";490;590;1080
"De 50 a 54 anos";493;516;1009
"De 55 a 59 anos";422;423;845
"De 60 a 64 anos";344;361;705
"De 65 a 69 anos";273;286;559
"De 70 a 74 anos";202;247;449
"De 75 a 79 anos";158;157;315
"De 80 anos ou mais";190;205;395
"Total";10169;10688;20857
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

