 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241230 São José do Campestre
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";518;512;1030
"De 5 a 9 anos";596;608;1204
"De 10 a 14 anos";674;662;1336
"De 15 a 19 anos";691;656;1347
"De 20 a 24 anos";638;558;1196
"De 25 a 29 anos";496;496;992
"De 30 a 34 anos";428;399;827
"De 35 a 39 anos";409;375;784
"De 40 a 44 anos";373;366;739
"De 45 a 49 anos";318;318;636
"De 50 a 54 anos";229;258;487
"De 55 a 59 anos";202;251;453
"De 60 a 64 anos";207;228;435
"De 65 a 69 anos";153;175;328
"De 70 a 74 anos";136;163;299
"De 75 a 79 anos";83;117;200
"De 80 anos ou mais";128;186;314
"Total";6279;6328;12607
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

