 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240540 Japi
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";293;287;580
"De 5 a 9 anos";343;337;680
"De 10 a 14 anos";340;327;667
"De 15 a 19 anos";359;332;691
"De 20 a 24 anos";318;260;578
"De 25 a 29 anos";247;210;457
"De 30 a 34 anos";190;169;359
"De 35 a 39 anos";170;174;344
"De 40 a 44 anos";143;167;310
"De 45 a 49 anos";124;135;259
"De 50 a 54 anos";113;121;234
"De 55 a 59 anos";97;104;201
"De 60 a 64 anos";83;91;174
"De 65 a 69 anos";64;72;136
"De 70 a 74 anos";48;48;96
"De 75 a 79 anos";44;42;86
"De 80 anos ou mais";51;66;117
"Total";3027;2942;5969
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

