 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354010 Pongaí
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";77;74;151
"De 5 a 9 anos";85;79;164
"De 10 a 14 anos";91;77;168
"De 15 a 19 anos";97;78;175
"De 20 a 24 anos";101;92;193
"De 25 a 29 anos";131;103;234
"De 30 a 34 anos";137;140;277
"De 35 a 39 anos";125;123;248
"De 40 a 44 anos";127;109;236
"De 45 a 49 anos";130;121;251
"De 50 a 54 anos";113;127;240
"De 55 a 59 anos";124;135;259
"De 60 a 64 anos";128;124;252
"De 65 a 69 anos";97;85;182
"De 70 a 74 anos";68;70;138
"De 75 a 79 anos";52;52;104
"De 80 anos ou mais";77;67;144
"Total";1760;1656;3416
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

