 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510885 Nova Marilândia
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";138;133;271
"De 5 a 9 anos";144;137;281
"De 10 a 14 anos";150;137;287
"De 15 a 19 anos";170;121;291
"De 20 a 24 anos";145;136;281
"De 25 a 29 anos";134;124;258
"De 30 a 34 anos";131;132;263
"De 35 a 39 anos";140;125;265
"De 40 a 44 anos";113;93;206
"De 45 a 49 anos";108;84;192
"De 50 a 54 anos";88;64;152
"De 55 a 59 anos";78;50;128
"De 60 a 64 anos";55;44;99
"De 65 a 69 anos";41;33;74
"De 70 a 74 anos";35;27;62
"De 75 a 79 anos";22;19;41
"De 80 anos ou mais";20;20;40
"Total";1712;1479;3191
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

