 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230880 Moraújo
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";345;330;675
"De 5 a 9 anos";349;321;670
"De 10 a 14 anos";378;360;738
"De 15 a 19 anos";433;428;861
"De 20 a 24 anos";442;419;861
"De 25 a 29 anos";388;387;775
"De 30 a 34 anos";346;338;684
"De 35 a 39 anos";321;290;611
"De 40 a 44 anos";280;277;557
"De 45 a 49 anos";239;227;466
"De 50 a 54 anos";217;194;411
"De 55 a 59 anos";171;172;343
"De 60 a 64 anos";140;141;281
"De 65 a 69 anos";120;124;244
"De 70 a 74 anos";83;95;178
"De 75 a 79 anos";52;73;125
"De 80 anos ou mais";65;86;151
"Total";4369;4262;8631
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

