 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 211107 São João do Soter
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";981;937;1918
"De 5 a 9 anos";1074;976;2050
"De 10 a 14 anos";1089;981;2070
"De 15 a 19 anos";932;913;1845
"De 20 a 24 anos";782;730;1512
"De 25 a 29 anos";626;615;1241
"De 30 a 34 anos";623;625;1248
"De 35 a 39 anos";548;552;1100
"De 40 a 44 anos";433;429;862
"De 45 a 49 anos";392;383;775
"De 50 a 54 anos";366;381;747
"De 55 a 59 anos";350;367;717
"De 60 a 64 anos";298;312;610
"De 65 a 69 anos";257;222;479
"De 70 a 74 anos";199;173;372
"De 75 a 79 anos";134;160;294
"De 80 anos ou mais";150;139;289
"Total";9234;8895;18129
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

