 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510270 Canarana
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";913;904;1817
"De 5 a 9 anos";891;916;1807
"De 10 a 14 anos";893;892;1785
"De 15 a 19 anos";903;851;1754
"De 20 a 24 anos";850;811;1661
"De 25 a 29 anos";751;704;1455
"De 30 a 34 anos";663;635;1298
"De 35 a 39 anos";637;612;1249
"De 40 a 44 anos";584;539;1123
"De 45 a 49 anos";479;409;888
"De 50 a 54 anos";353;271;624
"De 55 a 59 anos";236;168;404
"De 60 a 64 anos";166;144;310
"De 65 a 69 anos";138;126;264
"De 70 a 74 anos";90;81;171
"De 75 a 79 anos";57;47;104
"De 80 anos ou mais";50;61;111
"Total";8654;8171;16825
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

