 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270235 Craíbas
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1018;971;1989
"De 5 a 9 anos";1056;1012;2068
"De 10 a 14 anos";1095;1058;2153
"De 15 a 19 anos";1165;1171;2336
"De 20 a 24 anos";1135;1167;2302
"De 25 a 29 anos";972;1018;1990
"De 30 a 34 anos";882;945;1827
"De 35 a 39 anos";798;841;1639
"De 40 a 44 anos";695;747;1442
"De 45 a 49 anos";626;683;1309
"De 50 a 54 anos";612;656;1268
"De 55 a 59 anos";501;527;1028
"De 60 a 64 anos";405;460;865
"De 65 a 69 anos";327;364;691
"De 70 a 74 anos";264;257;521
"De 75 a 79 anos";161;186;347
"De 80 anos ou mais";153;201;354
"Total";11865;12264;24129
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

