 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231260 São Luís do Curu
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";474;457;931
"De 5 a 9 anos";492;495;987
"De 10 a 14 anos";509;533;1042
"De 15 a 19 anos";639;598;1237
"De 20 a 24 anos";623;580;1203
"De 25 a 29 anos";561;544;1105
"De 30 a 34 anos";483;479;962
"De 35 a 39 anos";414;466;880
"De 40 a 44 anos";402;404;806
"De 45 a 49 anos";379;399;778
"De 50 a 54 anos";317;355;672
"De 55 a 59 anos";254;257;511
"De 60 a 64 anos";234;216;450
"De 65 a 69 anos";188;191;379
"De 70 a 74 anos";136;147;283
"De 75 a 79 anos";102;125;227
"De 80 anos ou mais";133;171;304
"Total";6340;6417;12757
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

