 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270560 Novo Lino
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";592;565;1157
"De 5 a 9 anos";612;567;1179
"De 10 a 14 anos";642;575;1217
"De 15 a 19 anos";627;576;1203
"De 20 a 24 anos";592;610;1202
"De 25 a 29 anos";554;550;1104
"De 30 a 34 anos";518;539;1057
"De 35 a 39 anos";502;444;946
"De 40 a 44 anos";391;445;836
"De 45 a 49 anos";308;357;665
"De 50 a 54 anos";269;331;600
"De 55 a 59 anos";230;236;466
"De 60 a 64 anos";163;197;360
"De 65 a 69 anos";113;151;264
"De 70 a 74 anos";94;116;210
"De 75 a 79 anos";58;81;139
"De 80 anos ou mais";71;88;159
"Total";6336;6428;12764
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

