 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354500 Salesópolis
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";659;616;1275
"De 5 a 9 anos";718;719;1437
"De 10 a 14 anos";683;682;1365
"De 15 a 19 anos";685;702;1387
"De 20 a 24 anos";684;659;1343
"De 25 a 29 anos";635;608;1243
"De 30 a 34 anos";595;596;1191
"De 35 a 39 anos";591;553;1144
"De 40 a 44 anos";566;525;1091
"De 45 a 49 anos";485;480;965
"De 50 a 54 anos";399;376;775
"De 55 a 59 anos";334;326;660
"De 60 a 64 anos";274;256;530
"De 65 a 69 anos";207;215;422
"De 70 a 74 anos";169;172;341
"De 75 a 79 anos";117;122;239
"De 80 anos ou mais";100;114;214
"Total";7901;7721;15622
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

