 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351510 Embu-Guaçu
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2681;2559;5240
"De 5 a 9 anos";2532;2497;5029
"De 10 a 14 anos";2806;2650;5456
"De 15 a 19 anos";3018;2896;5914
"De 20 a 24 anos";2728;2728;5456
"De 25 a 29 anos";2770;2811;5581
"De 30 a 34 anos";2757;2716;5473
"De 35 a 39 anos";2570;2712;5282
"De 40 a 44 anos";2318;2430;4748
"De 45 a 49 anos";2092;2169;4261
"De 50 a 54 anos";1782;1992;3774
"De 55 a 59 anos";1676;1696;3372
"De 60 a 64 anos";1244;1309;2553
"De 65 a 69 anos";951;984;1935
"De 70 a 74 anos";695;658;1353
"De 75 a 79 anos";405;459;864
"De 80 anos ou mais";391;528;919
"Total";33416;33794;67210
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

