 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251207 Poço de José de Moura
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";141;123;264
"De 5 a 9 anos";171;151;322
"De 10 a 14 anos";182;168;350
"De 15 a 19 anos";166;177;343
"De 20 a 24 anos";148;176;324
"De 25 a 29 anos";145;162;307
"De 30 a 34 anos";136;164;300
"De 35 a 39 anos";135;152;287
"De 40 a 44 anos";127;129;256
"De 45 a 49 anos";118;126;244
"De 50 a 54 anos";103;118;221
"De 55 a 59 anos";94;104;198
"De 60 a 64 anos";89;98;187
"De 65 a 69 anos";67;87;154
"De 70 a 74 anos";67;72;139
"De 75 a 79 anos";43;50;93
"De 80 anos ou mais";50;66;116
"Total";1982;2123;4105
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

