 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520735 Edealina
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";180;159;339
"De 5 a 9 anos";164;177;341
"De 10 a 14 anos";167;167;334
"De 15 a 19 anos";183;179;362
"De 20 a 24 anos";173;170;343
"De 25 a 29 anos";185;156;341
"De 30 a 34 anos";158;153;311
"De 35 a 39 anos";149;131;280
"De 40 a 44 anos";132;117;249
"De 45 a 49 anos";116;110;226
"De 50 a 54 anos";89;77;166
"De 55 a 59 anos";77;84;161
"De 60 a 64 anos";81;76;157
"De 65 a 69 anos";66;47;113
"De 70 a 74 anos";50;31;81
"De 75 a 79 anos";31;19;50
"De 80 anos ou mais";21;21;42
"Total";2022;1874;3896
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

