 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270915 Teotônio Vilela
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2417;2344;4761
"De 5 a 9 anos";2646;2614;5260
"De 10 a 14 anos";2451;2428;4879
"De 15 a 19 anos";2226;2204;4430
"De 20 a 24 anos";1956;2136;4092
"De 25 a 29 anos";1682;1762;3444
"De 30 a 34 anos";1336;1477;2813
"De 35 a 39 anos";1171;1263;2434
"De 40 a 44 anos";995;1078;2073
"De 45 a 49 anos";771;858;1629
"De 50 a 54 anos";708;732;1440
"De 55 a 59 anos";595;596;1191
"De 60 a 64 anos";451;464;915
"De 65 a 69 anos";331;335;666
"De 70 a 74 anos";216;234;450
"De 75 a 79 anos";126;140;266
"De 80 anos ou mais";145;160;305
"Total";20223;20825;41048
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

