 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 130426 Uarini
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1005;907;1912
"De 5 a 9 anos";895;852;1747
"De 10 a 14 anos";784;752;1536
"De 15 a 19 anos";657;659;1316
"De 20 a 24 anos";575;540;1115
"De 25 a 29 anos";546;453;999
"De 30 a 34 anos";420;375;795
"De 35 a 39 anos";339;253;592
"De 40 a 44 anos";247;187;434
"De 45 a 49 anos";202;147;349
"De 50 a 54 anos";162;124;286
"De 55 a 59 anos";118;97;215
"De 60 a 64 anos";102;77;179
"De 65 a 69 anos";71;51;122
"De 70 a 74 anos";46;32;78
"De 75 a 79 anos";34;24;58
"De 80 anos ou mais";34;30;64
"Total";6237;5560;11797
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

