 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520310 Baliza
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";110;102;212
"De 5 a 9 anos";116;126;242
"De 10 a 14 anos";130;132;262
"De 15 a 19 anos";121;105;226
"De 20 a 24 anos";93;94;187
"De 25 a 29 anos";97;98;195
"De 30 a 34 anos";106;92;198
"De 35 a 39 anos";97;73;170
"De 40 a 44 anos";80;80;160
"De 45 a 49 anos";76;58;134
"De 50 a 54 anos";73;50;123
"De 55 a 59 anos";70;43;113
"De 60 a 64 anos";55;32;87
"De 65 a 69 anos";50;29;79
"De 70 a 74 anos";35;16;51
"De 75 a 79 anos";20;9;29
"De 80 anos ou mais";13;7;20
"Total";1342;1146;2488
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

