 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150320 Igarapé-Açu
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1927;1860;3787
"De 5 a 9 anos";2129;2064;4193
"De 10 a 14 anos";2121;2084;4205
"De 15 a 19 anos";1993;1969;3962
"De 20 a 24 anos";1849;1745;3594
"De 25 a 29 anos";1405;1300;2705
"De 30 a 34 anos";1144;1154;2298
"De 35 a 39 anos";1007;1001;2008
"De 40 a 44 anos";825;817;1642
"De 45 a 49 anos";746;719;1465
"De 50 a 54 anos";625;584;1209
"De 55 a 59 anos";494;462;956
"De 60 a 64 anos";430;432;862
"De 65 a 69 anos";336;333;669
"De 70 a 74 anos";250;261;511
"De 75 a 79 anos";169;168;337
"De 80 anos ou mais";166;179;345
"Total";17616;17132;34748
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

