 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410610 Conselheiro Mairinck
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";128;124;252
"De 5 a 9 anos";120;124;244
"De 10 a 14 anos";140;135;275
"De 15 a 19 anos";173;155;328
"De 20 a 24 anos";160;163;323
"De 25 a 29 anos";142;142;284
"De 30 a 34 anos";123;131;254
"De 35 a 39 anos";121;133;254
"De 40 a 44 anos";148;131;279
"De 45 a 49 anos";132;115;247
"De 50 a 54 anos";119;113;232
"De 55 a 59 anos";98;112;210
"De 60 a 64 anos";92;95;187
"De 65 a 69 anos";67;74;141
"De 70 a 74 anos";54;48;102
"De 75 a 79 anos";44;37;81
"De 80 anos ou mais";45;38;83
"Total";1906;1870;3776
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

