 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241360 Severiano Melo
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";474;473;947
"De 5 a 9 anos";665;642;1307
"De 10 a 14 anos";731;671;1402
"De 15 a 19 anos";572;594;1166
"De 20 a 24 anos";486;488;974
"De 25 a 29 anos";474;500;974
"De 30 a 34 anos";463;432;895
"De 35 a 39 anos";413;382;795
"De 40 a 44 anos";286;270;556
"De 45 a 49 anos";201;228;429
"De 50 a 54 anos";209;174;383
"De 55 a 59 anos";139;146;285
"De 60 a 64 anos";119;125;244
"De 65 a 69 anos";81;83;164
"De 70 a 74 anos";67;67;134
"De 75 a 79 anos";52;67;119
"De 80 anos ou mais";57;43;100
"Total";5489;5385;10874
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

