 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261000 Palmares
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2557;2442;4999
"De 5 a 9 anos";2558;2478;5036
"De 10 a 14 anos";2884;2733;5617
"De 15 a 19 anos";3021;3037;6058
"De 20 a 24 anos";2732;2791;5523
"De 25 a 29 anos";2671;2801;5472
"De 30 a 34 anos";2540;2687;5227
"De 35 a 39 anos";2226;2417;4643
"De 40 a 44 anos";1962;2201;4163
"De 45 a 49 anos";1785;1939;3724
"De 50 a 54 anos";1502;1650;3152
"De 55 a 59 anos";1157;1377;2534
"De 60 a 64 anos";873;1052;1925
"De 65 a 69 anos";692;851;1543
"De 70 a 74 anos";547;634;1181
"De 75 a 79 anos";355;489;844
"De 80 anos ou mais";358;493;851
"Total";30420;32072;62492
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

