 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 355500 Tupã
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2372;2194;4566
"De 5 a 9 anos";2495;2318;4813
"De 10 a 14 anos";2853;2691;5544
"De 15 a 19 anos";3085;3014;6099
"De 20 a 24 anos";2767;2869;5636
"De 25 a 29 anos";2432;2459;4891
"De 30 a 34 anos";2351;2432;4783
"De 35 a 39 anos";2243;2554;4797
"De 40 a 44 anos";2157;2422;4579
"De 45 a 49 anos";1844;1987;3831
"De 50 a 54 anos";1536;1833;3369
"De 55 a 59 anos";1345;1521;2866
"De 60 a 64 anos";1225;1415;2640
"De 65 a 69 anos";991;1163;2154
"De 70 a 74 anos";841;944;1785
"De 75 a 79 anos";567;764;1331
"De 80 anos ou mais";328;485;813
"Total";31432;33065;64497
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

