 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290030 Acajutiba
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";744;690;1434
"De 5 a 9 anos";792;789;1581
"De 10 a 14 anos";792;810;1602
"De 15 a 19 anos";764;720;1484
"De 20 a 24 anos";659;661;1320
"De 25 a 29 anos";576;618;1194
"De 30 a 34 anos";496;508;1004
"De 35 a 39 anos";428;444;872
"De 40 a 44 anos";403;405;808
"De 45 a 49 anos";365;358;723
"De 50 a 54 anos";289;319;608
"De 55 a 59 anos";247;287;534
"De 60 a 64 anos";216;234;450
"De 65 a 69 anos";170;199;369
"De 70 a 74 anos";132;178;310
"De 75 a 79 anos";114;131;245
"De 80 anos ou mais";155;189;344
"Total";7342;7540;14882
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

