 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170820 Formoso do Araguaia
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1050;1021;2071
"De 5 a 9 anos";1114;1055;2169
"De 10 a 14 anos";1096;1013;2109
"De 15 a 19 anos";1065;1017;2082
"De 20 a 24 anos";949;952;1901
"De 25 a 29 anos";820;783;1603
"De 30 a 34 anos";744;687;1431
"De 35 a 39 anos";689;636;1325
"De 40 a 44 anos";567;527;1094
"De 45 a 49 anos";458;410;868
"De 50 a 54 anos";399;303;702
"De 55 a 59 anos";281;243;524
"De 60 a 64 anos";227;197;424
"De 65 a 69 anos";203;148;351
"De 70 a 74 anos";142;101;243
"De 75 a 79 anos";99;62;161
"De 80 anos ou mais";74;55;129
"Total";9977;9210;19187
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

