 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230070 Alto Santo
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";891;789;1680
"De 5 a 9 anos";860;905;1765
"De 10 a 14 anos";919;953;1872
"De 15 a 19 anos";929;892;1821
"De 20 a 24 anos";678;639;1317
"De 25 a 29 anos";570;525;1095
"De 30 a 34 anos";512;536;1048
"De 35 a 39 anos";512;526;1038
"De 40 a 44 anos";414;454;868
"De 45 a 49 anos";370;358;728
"De 50 a 54 anos";329;314;643
"De 55 a 59 anos";237;237;474
"De 60 a 64 anos";198;216;414
"De 65 a 69 anos";153;164;317
"De 70 a 74 anos";143;167;310
"De 75 a 79 anos";120;131;251
"De 80 anos ou mais";126;136;262
"Total";7961;7942;15903
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

