 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290150 Anguera
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";349;334;683
"De 5 a 9 anos";410;322;732
"De 10 a 14 anos";462;366;828
"De 15 a 19 anos";449;409;858
"De 20 a 24 anos";475;440;915
"De 25 a 29 anos";478;446;924
"De 30 a 34 anos";452;500;952
"De 35 a 39 anos";445;470;915
"De 40 a 44 anos";380;389;769
"De 45 a 49 anos";342;346;688
"De 50 a 54 anos";258;304;562
"De 55 a 59 anos";235;240;475
"De 60 a 64 anos";166;227;393
"De 65 a 69 anos";166;208;374
"De 70 a 74 anos";147;189;336
"De 75 a 79 anos";109;151;260
"De 80 anos ou mais";112;204;316
"Total";5435;5545;10980
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

