 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240290 Coronel João Pessoa
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";215;192;407
"De 5 a 9 anos";260;265;525
"De 10 a 14 anos";293;278;571
"De 15 a 19 anos";259;239;498
"De 20 a 24 anos";224;203;427
"De 25 a 29 anos";177;184;361
"De 30 a 34 anos";135;152;287
"De 35 a 39 anos";115;149;264
"De 40 a 44 anos";136;150;286
"De 45 a 49 anos";120;127;247
"De 50 a 54 anos";100;114;214
"De 55 a 59 anos";85;91;176
"De 60 a 64 anos";87;87;174
"De 65 a 69 anos";72;70;142
"De 70 a 74 anos";56;54;110
"De 75 a 79 anos";35;42;77
"De 80 anos ou mais";51;59;110
"Total";2420;2456;4876
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

