 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260590 Gameleira
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1583;1473;3056
"De 5 a 9 anos";1531;1438;2969
"De 10 a 14 anos";1529;1472;3001
"De 15 a 19 anos";1573;1460;3033
"De 20 a 24 anos";1141;1191;2332
"De 25 a 29 anos";910;974;1884
"De 30 a 34 anos";724;818;1542
"De 35 a 39 anos";681;687;1368
"De 40 a 44 anos";563;553;1116
"De 45 a 49 anos";456;483;939
"De 50 a 54 anos";437;391;828
"De 55 a 59 anos";372;339;711
"De 60 a 64 anos";317;345;662
"De 65 a 69 anos";225;206;431
"De 70 a 74 anos";181;138;319
"De 75 a 79 anos";107;103;210
"De 80 anos ou mais";111;95;206
"Total";12441;12166;24607
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

