 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353780 Piedade
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1988;1871;3859
"De 5 a 9 anos";2207;2159;4366
"De 10 a 14 anos";2421;2289;4710
"De 15 a 19 anos";2304;2257;4561
"De 20 a 24 anos";2388;2223;4611
"De 25 a 29 anos";2303;2115;4418
"De 30 a 34 anos";2115;1987;4102
"De 35 a 39 anos";1957;1870;3827
"De 40 a 44 anos";1903;1818;3721
"De 45 a 49 anos";1789;1660;3449
"De 50 a 54 anos";1523;1355;2878
"De 55 a 59 anos";1258;1108;2366
"De 60 a 64 anos";991;939;1930
"De 65 a 69 anos";754;748;1502
"De 70 a 74 anos";580;598;1178
"De 75 a 79 anos";367;406;773
"De 80 anos ou mais";334;403;737
"Total";27182;25806;52988
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

