 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292805 Santa Luzia
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";667;641;1308
"De 5 a 9 anos";815;773;1588
"De 10 a 14 anos";795;765;1560
"De 15 a 19 anos";776;707;1483
"De 20 a 24 anos";718;624;1342
"De 25 a 29 anos";593;488;1081
"De 30 a 34 anos";457;419;876
"De 35 a 39 anos";429;408;837
"De 40 a 44 anos";450;380;830
"De 45 a 49 anos";407;332;739
"De 50 a 54 anos";319;268;587
"De 55 a 59 anos";270;224;494
"De 60 a 64 anos";219;182;401
"De 65 a 69 anos";186;147;333
"De 70 a 74 anos";165;116;281
"De 75 a 79 anos";123;76;199
"De 80 anos ou mais";114;89;203
"Total";7503;6639;14142
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

