 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510320 Colíder
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1240;1200;2440
"De 5 a 9 anos";1406;1379;2785
"De 10 a 14 anos";1497;1478;2975
"De 15 a 19 anos";1419;1419;2838
"De 20 a 24 anos";1430;1432;2862
"De 25 a 29 anos";1259;1261;2520
"De 30 a 34 anos";1216;1249;2465
"De 35 a 39 anos";1185;1159;2344
"De 40 a 44 anos";1111;1007;2118
"De 45 a 49 anos";845;753;1598
"De 50 a 54 anos";665;601;1266
"De 55 a 59 anos";534;496;1030
"De 60 a 64 anos";430;402;832
"De 65 a 69 anos";375;323;698
"De 70 a 74 anos";324;217;541
"De 75 a 79 anos";177;140;317
"De 80 anos ou mais";130;112;242
"Total";15243;14628;29871
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

