 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421640 São João do Sul
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";207;230;437
"De 5 a 9 anos";283;238;521
"De 10 a 14 anos";304;330;634
"De 15 a 19 anos";347;345;692
"De 20 a 24 anos";312;263;575
"De 25 a 29 anos";255;277;532
"De 30 a 34 anos";232;234;466
"De 35 a 39 anos";245;242;487
"De 40 a 44 anos";279;254;533
"De 45 a 49 anos";292;276;568
"De 50 a 54 anos";232;180;412
"De 55 a 59 anos";171;187;358
"De 60 a 64 anos";141;153;294
"De 65 a 69 anos";118;125;243
"De 70 a 74 anos";67;89;156
"De 75 a 79 anos";44;54;98
"De 80 anos ou mais";61;52;113
"Total";3590;3529;7119
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

