 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330020 Araruama
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";4072;3798;7870
"De 5 a 9 anos";4326;4127;8453
"De 10 a 14 anos";5049;4792;9841
"De 15 a 19 anos";4840;4773;9613
"De 20 a 24 anos";4459;4490;8949
"De 25 a 29 anos";4301;4554;8855
"De 30 a 34 anos";4226;4635;8861
"De 35 a 39 anos";3850;4377;8227
"De 40 a 44 anos";3796;4230;8026
"De 45 a 49 anos";3665;4053;7718
"De 50 a 54 anos";3389;3749;7138
"De 55 a 59 anos";2888;3250;6138
"De 60 a 64 anos";2389;2707;5096
"De 65 a 69 anos";1819;2099;3918
"De 70 a 74 anos";1460;1623;3083
"De 75 a 79 anos";903;1166;2069
"De 80 anos ou mais";853;1404;2257
"Total";56285;59827;116112
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

